"city","area","code1","cunli","gen_0102","gen_0304","gen_0506"
"高雄市","大寮區","A6414-50-343","新厝村",158731,173932,220248
"高雄市","大寮區","A6414-50-350","會結村",95084,106365,138468
"高雄市","大寮區","A6414-50-353","義仁村",77898,89851,109304
"高雄市","大寮區","A6414-50-356","昭明村",88891,81433,121347
"高雄市","大寮區","A6414-50-357","義仁村",2399,2658,2667
"高雄市","大寮區","A6414-50-358","昭明村",155555,140780,199490
"高雄市","大寮區","A6414-50-360","昭明村",99916,99219,128348
"高雄市","大寮區","A6414-50-362","義仁村",117259,127836,153415
"高雄市","大寮區","A6414-50-364","昭明村",79294,73593,102129
"高雄市","大寮區","A6414-51-352","會結村",27251,28673,48417
"高雄市","大寮區","A6414-53-363","昭明村",50284,47295,67368
"高雄市","大寮區","A6414-53-365","昭明村",68485,62467,85181
"高雄市","大寮區","A6414-53-366","義仁村",115724,126655,159897
"高雄市","大寮區","A6414-53-367","昭明村",95208,84037,117500
"高雄市","大寮區","A6414-53-368","昭明村",93014,83575,120305
"高雄市","大寮區","A6414-53-369","昭明村",11986,13793,17350
"高雄市","大寮區","A6414-53-370","昭明村",107497,96090,132859
"高雄市","大寮區","A6414-53-371","昭明村",73549,64140,91827
"高雄市","大社區","A6416-01-002","保社村",92905,101099,103825
"高雄市","大社區","A6416-01-004","保社村",162072,163262,179851
"高雄市","大社區","A6416-01-005","保社村",269887,284295,339474
"高雄市","大社區","A6416-01-006","保社村",277047,295560,311523
"高雄市","大社區","A6416-01-008","保社村",179860,168228,207816
"高雄市","大社區","A6416-01-009","保社村",194811,194825,213189
"高雄市","大社區","A6416-02-001","嘉誠村",189397,193066,229867
"高雄市","大社區","A6416-02-003","嘉誠村",75570,82598,96511
"高雄市","大社區","A6416-02-007","嘉誠村",58754,63385,70553
"高雄市","大社區","A6416-02-011","嘉誠村",45904,51933,61296
"高雄市","大社區","A6416-02-013","大社村",302961,269513,332766
"高雄市","大社區","A6416-02-024","翠屏村",198010,169911,206648
"高雄市","大社區","A6416-02-042","神農村",330142,300027,355104
"高雄市","大社區","A6416-02-091","觀音村",163470,154158,179331
"高雄市","大社區","A6416-02-094","中里村",191339,208227,268550
"高雄市","大社區","A6416-03-010","保安村",114183,126827,158106
"高雄市","大社區","A6416-03-012","保安村",136392,118052,142443
"高雄市","大社區","A6416-03-017","大社村",88253,84858,97886
"高雄市","大社區","A6416-03-018","保安村",146995,148729,157736
"高雄市","大社區","A6416-03-023","大社村",194824,167356,209841
"高雄市","大社區","A6416-03-028","大社村",110344,101927,117415
"高雄市","大社區","A6416-03-029","翠屏村",75552,72751,81530
"高雄市","大社區","A6416-03-033","翠屏村",93760,89422,103107
"高雄市","大社區","A6416-04-014","保安村",67763,64812,71934
"高雄市","大社區","A6416-04-015","保安村",127881,133560,178806
"高雄市","大社區","A6416-04-016","保安村",247656,226081,261746
"高雄市","大社區","A6416-04-019","保安村",132465,128705,142706
"高雄市","大社區","A6416-04-020","保安村",62450,53170,67450
"高雄市","大社區","A6416-04-022","保安村",75321,76684,86027
"高雄市","大社區","A6416-04-025","大社村",95622,84355,103420
"高雄市","大社區","A6416-04-027","大社村",122754,114242,133261
"高雄市","大社區","A6416-05-021","保安村",96570,95791,104060
"高雄市","大社區","A6416-06-026","大社村",143943,137686,151138
"高雄市","大社區","A6416-06-030","大社村",128163,125263,141514
"高雄市","大社區","A6416-06-035","大社村",15957,16591,16191
"高雄市","大社區","A6416-06-036","大社村",77234,81872,82218
"高雄市","大社區","A6416-06-037","大社村",39781,42472,45868
"高雄市","大社區","A6416-06-038","翠屏村",69972,71635,76234
"高雄市","大社區","A6416-06-040","大社村",116709,125167,127358
"高雄市","大社區","A6416-06-045","翠屏村",30680,20240,31520
"高雄市","大社區","A6416-07-031","大社村",269363,259297,298352
"高雄市","大社區","A6416-07-032","大社村",96191,100816,107936
"高雄市","大社區","A6416-07-034","大社村",36832,37377,41106
"高雄市","大社區","A6416-07-043","三奶村",146946,161009,160853
"高雄市","大社區","A6416-07-046","三奶村",44680,48413,47290
"高雄市","大社區","A6416-07-053","三奶村",52816,54943,58120
"高雄市","大社區","A6416-07-061","三奶村",54694,58389,63073
"高雄市","大社區","A6416-07-066","三奶村",76366,86342,89217
"高雄市","大社區","A6416-08-039","神農村",152214,149548,164247
"高雄市","大社區","A6416-08-041","神農村",208128,207483,232896
"高雄市","大社區","A6416-08-048","神農村",83726,90099,96350
"高雄市","大社區","A6416-08-049","神農村",128659,119804,137233
"高雄市","大社區","A6416-08-050","神農村",53132,64382,58640
"高雄市","大社區","A6416-08-058","神農村",32297,30983,35133
"高雄市","大社區","A6416-08-059","神農村",119939,118805,130701
"高雄市","大社區","A6416-08-060","觀音村",70286,74390,78849
"高雄市","大社區","A6416-08-069","觀音村",61332,60012,69378
"高雄市","大社區","A6416-09-047","三奶村",180646,186476,198877
"高雄市","大社區","A6416-09-056","觀音村",96454,101142,103630
"高雄市","大社區","A6416-09-057","三奶村",57746,62769,64773
"高雄市","大社區","A6416-09-063","三奶村",44961,49004,52141
"高雄市","大社區","A6416-09-065","觀音村",161605,166267,181489
"高雄市","大社區","A6416-09-067","觀音村",172617,177391,202368
"高雄市","大社區","A6416-09-068","觀音村",96148,94167,104469
"高雄市","大社區","A6416-09-072","三奶村",93178,101135,105924
"高雄市","大社區","A6416-10-051","神農村",15779,13946,16297
"高雄市","大社區","A6416-10-052","神農村",129353,132809,143836
"高雄市","大社區","A6416-10-054","神農村",220635,200820,229100
"高雄市","大社區","A6416-10-055","神農村",49907,50561,55407
"高雄市","大社區","A6416-10-062","神農村",84559,78534,94768
"高雄市","大社區","A6416-10-064","神農村",69324,64657,74738
"高雄市","大社區","A6416-10-070","觀音村",215744,201894,227336
"高雄市","大社區","A6416-10-071","觀音村",147826,141056,162730
"高雄市","大社區","A6416-11-078","三奶村",36904,35904,40635
"高雄市","大社區","A6416-12-073","觀音村",69575,67955,75436
"高雄市","大社區","A6416-12-076","觀音村",63315,61153,64623
"高雄市","大社區","A6416-12-080","觀音村",64596,60905,68167
"高雄市","大社區","A6416-12-081","觀音村",153578,146997,166234
"高雄市","大社區","A6416-12-082","觀音村",99942,104099,111499
"高雄市","大社區","A6416-12-085","中里村",10063,9513,11014
"高雄市","大社區","A6416-12-087","中里村",82706,92785,113521
"高雄市","大社區","A6416-12-089","中里村",88377,96997,125896
"高雄市","大社區","A6416-12-090","中里村",120811,132963,165776
"高雄市","大社區","A6416-13-074","觀音村",11912,12074,12374
"高雄市","大社區","A6416-13-075","觀音村",137747,135908,150980
"高雄市","大社區","A6416-13-077","觀音村",77524,85102,83876
"高雄市","大社區","A6416-13-079","中里村",84406,91135,118419
"高雄市","大社區","A6416-13-083","觀音村",87189,94230,98623
"高雄市","大社區","A6416-13-084","中里村",73744,81213,112942
"高雄市","大社區","A6416-13-086","中里村",35004,39866,50785
"高雄市","大社區","A6416-13-088","中里村",73264,82506,110432
"高雄市","大社區","A6416-13-092","中里村",89844,99409,126993
"高雄市","大社區","A6416-13-093","中里村",36058,34242,55919
"高雄市","大樹區","A6415-01-001","統嶺村",131726,154961,177658
"高雄市","大樹區","A6415-01-002","統嶺村",3873,4547,5422
"高雄市","大樹區","A6415-01-004","統嶺村",134279,122819,169367
"高雄市","大樹區","A6415-01-008","興田村",97774,100555,126170
"高雄市","大樹區","A6415-01-009","興田村",86484,76636,100084
"高雄市","大樹區","A6415-01-013","三和村",372774,425137,482274
"高雄市","大樹區","A6415-01-021","三和村",70580,87342,105210
"高雄市","大樹區","A6415-01-024","三和村",87651,104700,123166
"高雄市","大樹區","A6415-02-005","興田村",132604,114958,159422
"高雄市","大樹區","A6415-02-010","興田村",51215,46124,60892
"高雄市","大樹區","A6415-02-011","興田村",101026,86507,112975
"高雄市","大樹區","A6415-02-014","溪埔村",53255,44062,55767
"高雄市","大樹區","A6415-02-015","溪埔村",18047,14914,20691
"高雄市","大樹區","A6415-02-016","溪埔村",14653,13605,17055
"高雄市","大樹區","A6415-02-017","溪埔村",25380,27979,38369
"高雄市","大樹區","A6415-02-018","溪埔村",81638,79217,103832
"高雄市","大樹區","A6415-02-020","溪埔村",108052,125860,144575
"高雄市","大樹區","A6415-03-012","興田村",200,210,541
"高雄市","大樹區","A6415-04-032","大坑村",105,99,58
"高雄市","大樹區","A6415-04-050","檨腳村",467,426,761
"高雄市","大樹區","A6415-05-022","溪埔村",79858,94582,109448
"高雄市","大樹區","A6415-05-023","大坑村",37141,41806,52541
"高雄市","大樹區","A6415-05-025","大坑村",40099,47526,55123
"高雄市","大樹區","A6415-05-026","大坑村",26484,29592,36907
"高雄市","大樹區","A6415-05-027","大坑村",38630,42903,54231
"高雄市","大樹區","A6415-05-028","大坑村",55089,64759,74084
"高雄市","大樹區","A6415-05-029","大坑村",165560,188867,230214
"高雄市","大樹區","A6415-05-031","大坑村",8339,10151,12061
"高雄市","大樹區","A6415-05-042","檨腳村",42139,50487,56930
"高雄市","大樹區","A6415-05-043","檨腳村",37377,44821,51979
"高雄市","大樹區","A6415-05-056","檨腳村",92372,89932,105896
"高雄市","大樹區","A6415-06-039","姑山村",27712,29159,33035
"高雄市","大樹區","A6415-07-030","姑山村",70315,75081,92862
"高雄市","大樹區","A6415-07-033","和山村",48006,45492,46075
"高雄市","大樹區","A6415-07-034","和山村",433,451,451
"高雄市","大樹區","A6415-07-036","和山村",81224,85842,93396
"高雄市","大樹區","A6415-07-040","和山村",52646,52727,58449
"高雄市","大樹區","A6415-07-041","和山村",48442,48955,53378
"高雄市","大樹區","A6415-07-046","興山村",57897,58124,67519
"高雄市","大樹區","A6415-07-051","龍目村",155817,153348,167519
"高雄市","大樹區","A6415-07-053","興山村",66820,64448,77030
"高雄市","大樹區","A6415-07-054","興山村",33049,32876,35558
"高雄市","大樹區","A6415-07-067","小坪村",19026,17193,16715
"高雄市","大樹區","A6415-07-078","小坪村",82115,76659,80353
"高雄市","大樹區","A6415-08-035","姑山村",32373,36940,40438
"高雄市","大樹區","A6415-08-037","姑山村",26472,31532,38065
"高雄市","大樹區","A6415-08-038","姑山村",87737,98731,113761
"高雄市","大樹區","A6415-08-044","檨腳村",49450,50255,58090
"高雄市","大樹區","A6415-08-045","檨腳村",68398,67669,70807
"高雄市","大樹區","A6415-08-047","檨腳村",44848,47626,50208
"高雄市","大樹區","A6415-08-048","興山村",40074,37034,45002
"高雄市","大樹區","A6415-08-049","興山村",42368,40809,49010
"高雄市","大樹區","A6415-08-052","檨腳村",105843,107133,113974
"高雄市","大樹區","A6415-08-055","檨腳村",209953,218084,232475
"高雄市","大樹區","A6415-09-057","檨腳村",60017,62066,70451
"高雄市","大樹區","A6415-09-058","檨腳村",39130,40131,41934
"高雄市","大樹區","A6415-09-059","檨腳村",50259,46682,56842
"高雄市","大樹區","A6415-09-060","檨腳村",62780,58453,73348
"高雄市","大樹區","A6415-09-061","檨腳村",97027,95990,108289
"高雄市","大樹區","A6415-09-062","檨腳村",40172,42318,49479
"高雄市","大樹區","A6415-09-064","檨腳村",50904,53721,60728
"高雄市","大樹區","A6415-09-065","大樹村",21480,15240,23760
"高雄市","大樹區","A6415-09-068","大樹村",94935,101424,114728
"高雄市","大樹區","A6415-10-063","大樹村",43742,44466,52749
"高雄市","大樹區","A6415-10-069","大樹村",107801,105752,123634
"高雄市","大樹區","A6415-10-070","大樹村",75263,77016,93656
"高雄市","大樹區","A6415-10-071","大樹村",11253,11317,12616
"高雄市","大樹區","A6415-10-072","大樹村",104169,114236,123495
"高雄市","大樹區","A6415-10-077","大樹村",62605,59895,69824
"高雄市","大樹區","A6415-10-079","大樹村",47887,43380,52514
"高雄市","大樹區","A6415-10-080","大樹村",155596,135923,180965
"高雄市","大樹區","A6415-10-085","竹寮村",73331,65536,89851
"高雄市","大樹區","A6415-11-066","龍目村",89289,89936,103809
"高雄市","大樹區","A6415-11-073","龍目村",39855,42840,48804
"高雄市","大樹區","A6415-11-074","龍目村",55483,58575,64206
"高雄市","大樹區","A6415-11-075","龍目村",53373,59662,62943
"高雄市","大樹區","A6415-11-076","龍目村",32777,34229,34548
"高雄市","大樹區","A6415-11-081","小坪村",77034,67159,82805
"高雄市","大樹區","A6415-11-083","小坪村",48868,44103,62890
"高雄市","大樹區","A6415-11-084","小坪村",41622,36913,53717
"高雄市","大樹區","A6415-11-086","小坪村",94932,86273,111237
"高雄市","大樹區","A6415-11-087","井腳村",129909,132194,147750
"高雄市","大樹區","A6415-12-090","井腳村",55653,55563,60405
"高雄市","大樹區","A6415-12-091","井腳村",34829,35500,38832
"高雄市","大樹區","A6415-12-092","井腳村",114104,119989,132568
"高雄市","大樹區","A6415-12-093","井腳村",46691,48275,55310
"高雄市","大樹區","A6415-12-094","井腳村",37197,37924,43547
"高雄市","大樹區","A6415-12-097","水寮村",44850,49012,53168
"高雄市","大樹區","A6415-12-102","水寮村",51315,56026,65581
"高雄市","大樹區","A6415-12-106","水寮村",46911,50593,54955
"高雄市","大樹區","A6415-13-098","水寮村",73253,75225,87404
"高雄市","大樹區","A6415-13-100","水寮村",82317,88486,101099
"高雄市","大樹區","A6415-13-103","水寮村",66884,68063,80084
"高雄市","大樹區","A6415-13-105","水安村",41829,44128,51686
"高雄市","大樹區","A6415-13-107","水安村",59587,60821,71547
"高雄市","大樹區","A6415-13-109","水安村",71459,77240,87957
"高雄市","大樹區","A6415-13-112","水安村",116050,117879,138718
"高雄市","大樹區","A6415-13-113","水寮村",64138,68968,74985
"高雄市","大樹區","A6415-13-114","水安村",35846,40857,41780
"高雄市","大樹區","A6415-14-088","竹寮村",115197,100807,141787
"高雄市","大樹區","A6415-14-089","竹寮村",82355,73230,95138
"高雄市","大樹區","A6415-14-095","竹寮村",182284,156849,208803
"高雄市","大樹區","A6415-14-096","竹寮村",45546,38727,56274
"高雄市","大樹區","A6415-14-104","竹寮村",72535,60383,87688
"高雄市","大樹區","A6415-14-108","竹寮村",169320,155301,196827
"高雄市","大樹區","A6415-14-110","竹寮村",89668,80479,112523
"高雄市","大樹區","A6415-14-140","九曲村",47986,44389,67582
"高雄市","大樹區","A6415-15-111","久堂村",120604,114483,140632
"高雄市","大樹區","A6415-15-117","久堂村",120944,125763,145750
"高雄市","大樹區","A6415-15-119","久堂村",68055,63991,76864
"高雄市","大樹區","A6415-15-121","久堂村",63043,63791,82978
"高雄市","大樹區","A6415-15-123","久堂村",154387,152496,172944
"高雄市","大樹區","A6415-15-128","久堂村",77052,78738,89311
"高雄市","大樹區","A6415-15-130","久堂村",50383,57985,60264
